"","X","genus","species","polygon_name","x","y","num","ID","temp_pca","water_pca","temp_pca_2C","temp_pca_4C","water_pca_2C","water_pca_4C","bentity2_name","area","date","sp.layer","mean_temp_pca_native","mean_water_pca_native","population","id","x.1","y.1","x.2","y.2","Status","dummy","current_status_projection","future_status_2C","future_status_4C","Harmful","proj_diff_2C","proj_diff_4C","warming_diff","Impact_4C.Animal.production","Impact_4C.Animals","Impact_4C.Competition","Impact_4C.Crops","Impact_4C.Diseases","Impact_4C.Ecosystems","Impact_4C.Forestry","Impact_4C.Health","Impact_4C.Hybridization","Impact_4C.Infrastructure","Impact_4C.Plants","Impact_4C.Social","Impact_4C.E.Total","Impact_4C.S.Total","Impact_2C.Animal.production","Impact_2C.Animals","Impact_2C.Competition","Impact_2C.Crops","Impact_2C.Diseases","Impact_2C.Ecosystems","Impact_2C.Forestry","Impact_2C.Health","Impact_2C.Hybridization","Impact_2C.Infrastructure","Impact_2C.Plants","Impact_2C.Social","Impact_2C.E.Total","Impact_2C.S.Total","Impact_current.Animal.production","Impact_current.Animals","Impact_current.Competition","Impact_current.Crops","Impact_current.Diseases","Impact_current.Ecosystems","Impact_current.Forestry","Impact_current.Health","Impact_current.Hybridization","Impact_current.Infrastructure","Impact_current.Plants","Impact_current.Social","Impact_current.E.Total","Impact_current.S.Total","Final_country","threat","IAS_list","Existing_mgmt","research","outreach","total_score","Animal.production","Animals","Competition","Crops","Diseases","Ecosystems","Forestry","Health","Hybridization","Infrastructure","Plants","Social","E.Total","S.Total"
"115.225","Tetramorium.bicarinatum.183","Tetramorium","Tetramorium.bicarinatum","Kanto",139.685581777695,36.1508518567634,1,183,-0.898458740379438,0.809878131963758,-0.947796083095237,-1.0585524240652,3.368581286735,3.57024231756854,"Kanto",32452344257.7272,1994,"arboreal & ground",-1.44486424312551,2.58840641121766,"Kanto_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Kanto",139.685581777695,36.1508518567634,139.685581777695,36.1508518567634,"Naturalized",1,0.842523907027481,0.880936796175676,0.938723686791861,"Harmful",0.038412889148195,0.0961997797643793,0.0577868906161844,0,0,0.384799119057517,0,0,0,0,0,0,0,0,0,0.384799119057517,0,0,0,0.15365155659278,0,0,0,0,0,0,0,0,0,0.15365155659278,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Japan",1,1,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"105.132","Tetramorium.bicarinatum.184","Tetramorium","Tetramorium.bicarinatum","Karnataka",76.1398775069374,14.7054306495484,1,184,-2.21725743261417,3.57254822030146,-2.28832172157415,-2.39375759340797,7.92711668053432,8.0105953700014,"Karnataka",193602121574.891,1903,"arboreal & ground",-1.44486424312551,2.58840641121766,"Karnataka_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Karnataka",76.1398775069374,14.7054306495484,76.1398775069374,14.7054306495484,"Naturalized",1,0.999984039651729,0.999989994455911,0.999994995639973,"Harmful",5.95480418252858e-06,1.09559882440768e-05,5.00118406154826e-06,0,0,4.38239529763074e-05,0,0,0,0,0,0,0,0,0,4.38239529763074e-05,0,0,0,2.38192167301143e-05,0,0,0,0,0,0,0,0,0,2.38192167301143e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"India",1,1,0.5,1,0,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"105.133","Tetramorium.bicarinatum.188","Tetramorium","Tetramorium.bicarinatum","Kerala",76.4020915606792,10.4722259508249,1,188,-2.32800435735296,10.8248479121804,-2.37871283593543,-2.47322501970644,15.5229474950988,15.5343019034768,"Kerala",38686857555.2883,2017,"arboreal & ground",-1.44486424312551,2.58840641121766,"Kerala_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Kerala",76.4020915606792,10.4722259508249,76.4020915606792,10.4722259508249,"Naturalized",1,0.999992277906434,0.999994466199983,0.999997026250327,"Harmful",2.18829354925454e-06,4.74834389330159e-06,2.56005034404705e-06,0,0,1.89933755732064e-05,0,0,0,0,0,0,0,0,0,1.89933755732064e-05,0,0,0,8.75317419701815e-06,0,0,0,0,0,0,0,0,0,8.75317419701815e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"India",1,1,0.5,1,0,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"162.43","Tetramorium.bicarinatum.503","Tetramorium","Tetramorium.bicarinatum","Kermadec Islands",-178.014796713504,-29.4484309688875,1,503,-1.97387651602427,0.815043727556864,-2.03045757611593,-2.10067661603292,3.58509254455566,3.74536188443502,"Kermadec Islands",48200458.613807,1956,"arboreal & ground",-1.44486424312551,2.58840641121766,"Kermadec Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Kermadec Islands",-178.014796713504,-29.4484309688875,-178.014796713504,-29.4484309688875,"Naturalized",1,0.999921205583432,0.999945670680309,0.999965750760714,"Harmful",2.44650968769244e-05,4.45451772812522e-05,2.00800804043277e-05,0,0,0.000178180709125009,0,0,0,0,0,0,0,0,0,0.000178180709125009,0,0,0,9.78603875076978e-05,0,0,0,0,0,0,0,0,0,9.78603875076978e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"New Zealand",1,1,1,1,1,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"115.226","Tetramorium.bicarinatum.189","Tetramorium","Tetramorium.bicarinatum","Kinki",135.591742236025,34.7241869464469,1,189,-0.980969390236419,1.14010582788543,-1.02991697423403,-1.14023085278965,4.54405231804947,4.8332472670327,"Kinki",32858472681.2691,1977,"arboreal & ground",-1.44486424312551,2.58840641121766,"Kinki_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Kinki",135.591742236025,34.7241869464469,135.591742236025,34.7241869464469,"Naturalized",1,0.932444492693928,0.95009789753857,0.97519012793645,"Harmful",0.0176534048446424,0.042745635242522,0.0250922303978796,0,0,0.170982540970088,0,0,0,0,0,0,0,0,0,0.170982540970088,0,0,0,0.0706136193785696,0,0,0,0,0,0,0,0,0,0.0706136193785696,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Japan",1,1,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"NA.192","Tetramorium.bicarinatum.190","Tetramorium","Tetramorium.bicarinatum","Kiribati",174.292200304812,0.0305060430017625,1,190,-2.51709407567978,0.807178814313374,-2.57597075402737,-2.66501182317734,4.7626081854105,6.43576973676682,"Kiribati",360834699.999978,1957,"arboreal & ground",-1.44486424312551,2.58840641121766,"Kiribati_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Kiribati",174.292200304812,0.0305060430017625,174.292200304812,0.0305060430017625,"Naturalized",1,0.999997768952479,0.999998484743828,0.999999155927541,"Harmful",7.15791348748773e-07,1.3869750613571e-06,6.71183712608325e-07,0,0,5.54790024542839e-06,0,0,0,0,0,0,0,0,0,5.54790024542839e-06,0,0,0,2.86316539499509e-06,0,0,0,0,0,0,0,0,0,2.86316539499509e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"115.227","Tetramorium.bicarinatum.193","Tetramorium","Tetramorium.bicarinatum","Kyushu",130.806050889945,32.6432546719334,1,193,-1.04629526153234,2.64258197701928,-1.08231139315745,-1.18539348521126,8.06048839786721,8.62545339915217,"Kyushu",38850115713.1575,1981,"arboreal & ground",-1.44486424312551,2.58840641121766,"Kyushu_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Kyushu",130.806050889945,32.6432546719334,130.806050889945,32.6432546719334,"Naturalized",1,0.949048987809522,0.959350234741721,0.978930433530295,"Harmful",0.0103012469321987,0.0298814457207728,0.0195801987885741,0,0,0.119525782883091,0,0,0,0,0,0,0,0,0,0.119525782883091,0,0,0,0.0412049877287948,0,0,0,0,0,0,0,0,0,0.0412049877287948,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Japan",1,1,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"NA.193","Tetramorium.bicarinatum.506","Tetramorium","Tetramorium.bicarinatum","Lesser Antilles",-62.4617835780263,15.0627561995142,1,506,-2.34968950873927,0.686191208377836,-2.39032502111636,-2.4695204979495,2.4946107797729,2.0644053339468,"Lesser Antilles",7777213988.10502,1850,"arboreal & ground",-1.44486424312551,2.58840641121766,"Lesser Antilles_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Lesser Antilles",-62.4617835780263,15.0627561995142,-62.4617835780263,15.0627561995142,"Naturalized",1,0.999993307641499,0.999994875945999,0.999996954872621,"Harmful",1.56830449959955e-06,3.64723112156184e-06,2.0789266219623e-06,0,0,1.45889244862474e-05,0,0,0,0,0,0,0,0,0,1.45889244862474e-05,0,0,0,6.2732179983982e-06,0,0,0,0,0,0,0,0,0,6.2732179983982e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"130.4","Tetramorium.bicarinatum.204","Tetramorium","Tetramorium.bicarinatum","Libya",18.0232272864088,27.0444072720908,1,204,-1.50687403170736,-1.8208355125414,-1.59671267141053,-1.69885025506448,-1.7397110480377,-1.74231201867255,"Libya",1617735654206.3,1945,"arboreal & ground",-1.44486424312551,2.58840641121766,"Libya_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Libya",18.0232272864088,27.0444072720908,18.0232272864088,27.0444072720908,"Naturalized",1,0.998463650860863,0.999148068302695,0.999564383760595,"Harmful",0.000684417441832785,0.00110073289973289,0.000416315457900107,0,0,0.00440293159893157,0,0,0,0,0,0,0,0,0,0.00440293159893157,0,0,0,0.00273766976733114,0,0,0,0,0,0,0,0,0,0.00273766976733114,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Libya",1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"120.16","Tetramorium.bicarinatum.508","Tetramorium","Tetramorium.bicarinatum","Line Islands",-159.075038625668,2.78030744416444,1,508,-2.50590271949768,1.39272935077548,-2.57987106323242,-2.67459565162659,6.3948992729187,9.08305949211121,"Line Islands",981178401.04652,1924,"arboreal & ground",-1.44486424312551,2.58840641121766,"Line Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Line Islands",-159.075038625668,2.78030744416444,-159.075038625668,2.78030744416444,"Naturalized",1,0.999997598745981,0.999998523115152,0.99999920746107,"Harmful",9.24369171428907e-07,1.60871508980698e-06,6.84345918378071e-07,0,0,6.43486035922791e-06,0,0,0,0,0,0,0,0,0,6.43486035922791e-06,0,0,0,3.69747668571563e-06,0,0,0,0,0,0,0,0,0,3.69747668571563e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Kiribati",1,0.5,0.5,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"15.73","Tetramorium.bicarinatum.509","Tetramorium","Tetramorium.bicarinatum","Lord Howe Island",159.077958498237,-31.5585033724351,1,509,-1.83331686258316,0.594515040516853,-1.87847694754601,-1.95989355444908,2.38949763774872,1.9099894464016,"Lord Howe Island",14345867.3294571,2015,"arboreal & ground",-1.44486424312551,2.58840641121766,"Lord Howe Island_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Lord Howe Island",159.077958498237,-31.5585033724351,159.077958498237,-31.5585033724351,"Naturalized",1,0.999804264458288,0.999854516730495,0.999914789835512,"Harmful",5.02522722071186e-05,0.000110525377224224,6.02731050171057e-05,0,0,0.000442101508896897,0,0,0,0,0,0,0,0,0,0.000442101508896897,0,0,0,0.000201009088828474,0,0,0,0,0,0,0,0,0,0.000201009088828474,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Australia",1,1,1,1,1,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"242.545","Tetramorium.bicarinatum.207","Tetramorium","Tetramorium.bicarinatum","Louisiana",-92.0178093917341,31.0771501237909,1,207,-1.32296037782624,2.45636254615336,-1.35766342416756,-1.44225073313831,2.11727271602018,2.07326773977729,"Louisiana",119504575961.33,1886,"arboreal & ground",-1.44486424312551,2.58840641121766,"Louisiana_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Louisiana",-92.0178093917341,31.0771501237909,-92.0178093917341,31.0771501237909,"Naturalized",1,0.987291202088962,0.989856324650176,0.994156386759428,"Harmful",0.00256512256121388,0.00686518467046637,0.00430006210925249,0,0,0.0274607386818655,0,0,0,0,0,0,0,0,0,0.0274607386818655,0,0,0,0.0102604902448555,0,0,0,0,0,0,0,0,0,0.0102604902448555,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"United States",1,1,1,1,1,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"161.36","Tetramorium.bicarinatum.511","Tetramorium","Tetramorium.bicarinatum","Loyalty Islands",167.440601089508,-21.1064025930649,1,511,-2.02976663226173,1.18912920213881,-2.08093209493728,-2.15488890239171,4.18815147763207,4.41192395573571,"Loyalty Islands",2022712101.77288,1977,"arboreal & ground",-1.44486424312551,2.58840641121766,"Loyalty Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Loyalty Islands",167.440601089508,-21.1064025930649,167.440601089508,-21.1064025930649,"Naturalized",1,0.999945350664791,0.999960954142666,0.999975982790862,"Harmful",1.56034778747705e-05,3.06321260713505e-05,1.502864819658e-05,0,0,0.000122528504285402,0,0,0,0,0,0,0,0,0,0.000122528504285402,0,0,0,6.24139114990818e-05,0,0,0,0,0,0,0,0,0,6.24139114990818e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"New Caledonia",NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"136.38","Tetramorium.bicarinatum.211","Tetramorium","Tetramorium.bicarinatum","Madagascar",46.7052436833576,-19.3740197083142,1,211,-2.00855436084937,2.95353374323892,-2.08688586267092,-2.18817485334742,5.62433012627996,5.61745235412726,"Madagascar",593087247231.258,1891,"arboreal & ground",-1.44486424312551,2.58840641121766,"Madagascar_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Madagascar",46.7052436833576,-19.3740197083142,46.7052436833576,-19.3740197083142,"Naturalized",1,0.999938276452679,0.999963109193364,0.999981038790834,"Harmful",2.4832740684988e-05,4.27623381549225e-05,1.79295974699345e-05,0,0,0.00017104935261969,0,0,0,0,0,0,0,0,0,0.00017104935261969,0,0,0,9.93309627399519e-05,0,0,0,0,0,0,0,0,0,9.93309627399519e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Madagascar",1,1,0.5,0,0,2.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"180.31","Tetramorium.bicarinatum.512","Tetramorium","Tetramorium.bicarinatum","Madeira Islands",-16.9385927515364,32.7509966978526,1,512,-1.66028180387285,-0.279693529837661,-1.70073155562083,-1.77257682217492,0.455325470683682,0.0582104226160381,"Madeira Islands",817124623.292417,1858,"arboreal & ground",-1.44486424312551,2.58840641121766,"Madeira Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Madeira Islands",-16.9385927515364,32.7509966978526,-16.9385927515364,32.7509966978526,"Naturalized",1,0.999513217077191,0.999626793990005,0.999767203406828,"Harmful",0.000113576912813551,0.000253986329636913,0.000140409416823362,0,0,0.00101594531854765,0,0,0,0,0,0,0,0,0,0.00101594531854765,0,0,0,0.000454307651254204,0,0,0,0,0,0,0,0,0,0.000454307651254204,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Portugal",1,1,0.5,1,1,4.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"50.137","Tetramorium.bicarinatum.213","Tetramorium","Tetramorium.bicarinatum","Magdalena",-74.2563977186265,10.2383062170829,1,213,-2.39292538556896,4.31310347160952,-2.47100488561967,-2.58502795830885,3.39080257092234,2.77074045789698,"Magdalena",23051895563.7262,1977,"arboreal & ground",-1.44486424312551,2.58840641121766,"Magdalena_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Magdalena",-74.2563977186265,10.2383062170829,-74.2563977186265,10.2383062170829,"Naturalized",1,0.999994956215039,0.999996980513475,0.999998572641123,"Harmful",2.02429843554341e-06,3.61642608381896e-06,1.59212764827554e-06,0,0,1.44657043352758e-05,0,0,0,0,0,0,0,0,0,1.44657043352758e-05,0,0,0,8.09719374217366e-06,0,0,0,0,0,0,0,0,0,8.09719374217366e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Colombia",1,1,0.5,1,0,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"105.134","Tetramorium.bicarinatum.214","Tetramorium","Tetramorium.bicarinatum","Maharashtra",76.1327229192407,19.4536581647875,1,214,-2.11313913777464,4.18132597040755,-2.2092394352482,-2.33367530541762,8.58740707301937,9.14382065627456,"Maharashtra",312812641215.773,1903,"arboreal & ground",-1.44486424312551,2.58840641121766,"Maharashtra_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Maharashtra",76.1327229192407,19.4536581647875,76.1327229192407,19.4536581647875,"Naturalized",1,0.999968472754776,0.999983233589638,0.999992598370067,"Harmful",1.4760834862404e-05,2.41256152906377e-05,9.36478042823374e-06,0,0,9.65024611625509e-05,0,0,0,0,0,0,0,0,0,9.65024611625509e-05,0,0,0,5.90433394496159e-05,0,0,0,0,0,0,0,0,0,5.90433394496159e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"India",1,1,0.5,1,0,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"141.11","Tetramorium.bicarinatum.220","Tetramorium","Tetramorium.bicarinatum","Malta",14.403663942643,35.9186507481997,1,220,-1.57851738021487,0.341895390124548,-1.64857845079331,-1.73559645244053,0.420555787427085,0.176643631642773,"Malta",332388766.054603,2017,"arboreal & ground",-1.44486424312551,2.58840641121766,"Malta_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Malta",14.403663942643,35.9186507481997,14.403663942643,35.9186507481997,"Naturalized",1,0.999032993502996,0.999389559797008,0.999655312580303,"Harmful",0.000356566294011706,0.000622319077306366,0.000265752783294659,0,0,0.00248927630922546,0,0,0,0,0,0,0,0,0,0.00248927630922546,0,0,0,0.00142626517604683,0,0,0,0,0,0,0,0,0,0.00142626517604683,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Malta",0,1,0.5,1,0,2.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"107.55","Tetramorium.bicarinatum.162","Tetramorium","Tetramorium.bicarinatum","Maluku Islands",128.873631877367,-2.69867646022002,1,162,-2.37970146509801,2.60841486749924,-2.43642672204355,-2.51826598494221,5.54831904734711,5.6116597917454,"Maluku Islands",77393120249.0672,1860,"arboreal & ground",-1.44486424312551,2.58840641121766,"Maluku Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Maluku Islands",128.873631877367,-2.69867646022002,128.873631877367,-2.69867646022002,"Naturalized",1,0.999994499066617,0.999996210745152,0.999997786902795,"Harmful",1.71167853513232e-06,3.28783617753459e-06,1.57615764240226e-06,0,0,1.31513447101383e-05,0,0,0,0,0,0,0,0,0,1.31513447101383e-05,0,0,0,6.84671414052929e-06,0,0,0,0,0,0,0,0,0,6.84671414052929e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Indonesia",1,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"42.41","Tetramorium.bicarinatum.223","Tetramorium","Tetramorium.bicarinatum","Manitoba",-97.4300840291246,54.926100151322,0,223,0.562367793136573,-0.289879551560772,0.436132114681184,0.154338240575498,-0.0349092409952754,-0.0228329416755594,"Manitoba",650329213528.634,1977,"arboreal & ground",-1.44486424312551,2.58840641121766,"Manitoba_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Manitoba",-97.4300840291246,54.926100151322,-97.4300840291246,54.926100151322,"Indoor",1,0.00024269322762543,0.000556127780134921,0.003532373294093,"Harmful",0.000313434552509491,0.00328968006646757,0.00297624551395808,0,0,0.0131587202658703,0,0,0,0,0,0,0,0,0,0.0131587202658703,0,0,0,0.00125373821003796,0,0,0,0,0,0,0,0,0,0.00125373821003796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canada",1,1,1,1,1,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"93.35","Tetramorium.bicarinatum.513","Tetramorium","Tetramorium.bicarinatum","Mariana Islands",145.185667765848,14.8353905943728,1,513,-2.4298975684426,2.22212363589894,-2.48547505031932,-2.56629170070995,7.19798941612244,7.83422247279774,"Mariana Islands",1149568923.11069,1936,"arboreal & ground",-1.44486424312551,2.58840641121766,"Mariana Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Mariana Islands",145.185667765848,14.8353905943728,145.185667765848,14.8353905943728,"Naturalized",1,0.999996044845777,0.999997254912639,0.999998385935085,"Harmful",1.21006686160108e-06,2.34108930774468e-06,1.1310224461436e-06,0,0,9.36435723097873e-06,0,0,0,0,0,0,0,0,0,9.36435723097873e-06,0,0,0,4.84026744640431e-06,0,0,0,0,0,0,0,0,0,4.84026744640431e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Guam",NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"81.121","Tetramorium.bicarinatum.514","Tetramorium","Tetramorium.bicarinatum","Marquesas Islands",-139.561510751687,-9.38120609904548,1,514,-2.35087118049463,0.663899066140099,-2.40209096670151,-2.47965486347675,2.73441993072629,2.98689210911592,"Marquesas Islands",1120492977.17711,1925,"arboreal & ground",-1.44486424312551,2.58840641121766,"Marquesas Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Marquesas Islands",-139.561510751687,-9.38120609904548,-139.561510751687,-9.38120609904548,"Naturalized",1,0.999993356777028,0.999995255309072,0.99999714992795,"Harmful",1.898532043354e-06,3.79315092213783e-06,1.89461887878384e-06,0,0,1.51726036885513e-05,0,0,0,0,0,0,0,0,0,1.51726036885513e-05,0,0,0,7.59412817341598e-06,0,0,0,0,0,0,0,0,0,7.59412817341598e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Fr. Polynesia",NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"142.14","Tetramorium.bicarinatum.225","Tetramorium","Tetramorium.bicarinatum","Marshall Islands",168.795596976164,8.58163790540483,1,225,-2.52760044733683,2.05066923300425,-2.58741255601247,-2.66866393884023,6.58388686180115,6.95528586705526,"Marshall Islands",133192982.511111,1944,"arboreal & ground",-1.44486424312551,2.58840641121766,"Marshall Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Marshall Islands",168.795596976164,8.58163790540483,168.795596976164,8.58163790540483,"Naturalized",1,0.999997917739375,0.999998594461433,0.999999175925055,"Harmful",6.76722057946222e-07,1.25818568064151e-06,5.81463622695289e-07,0,0,5.03274272256604e-06,0,0,0,0,0,0,0,0,0,5.03274272256604e-06,0,0,0,2.70688823178489e-06,0,0,0,0,0,0,0,0,0,2.70688823178489e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Marshall Is.",NA,NA,NA,NA,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"83.94","Tetramorium.bicarinatum.515","Tetramorium","Tetramorium.bicarinatum","Mascarene Islands",56.5626577618211,-20.7413824960746,1,515,-1.87939603464052,1.15452306623282,-1.91999435112466,-1.99066183400466,4.27894652878874,4.39859093120525,"Mascarene Islands",4576449391.09951,1905,"arboreal & ground",-1.44486424312551,2.58840641121766,"Mascarene Islands_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Mascarene Islands",56.5626577618211,-20.7413824960746,56.5626577618211,-20.7413824960746,"Naturalized",1,0.999862672079516,0.999894824937259,0.999933891406595,"Harmful",3.21528577436059e-05,7.12193270788752e-05,3.90664693352694e-05,0,0,0.000284877308315501,0,0,0,0,0,0,0,0,0,0.000284877308315501,0,0,0,0.000128611430974424,0,0,0,0,0,0,0,0,0,0.000128611430974424,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"France",1,0.5,0.5,1,1,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"105.135","Tetramorium.bicarinatum.231","Tetramorium","Tetramorium.bicarinatum","Meghalaya",91.2876106815146,25.5324760377787,1,231,-1.68523090472525,10.3738513879234,-1.78418487146266,-1.92245368600507,24.2287442138396,25.9389643266977,"Meghalaya",22471139303.1002,2000,"arboreal & ground",-1.44486424312551,2.58840641121766,"Meghalaya_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Meghalaya",91.2876106815146,25.5324760377787,91.2876106815146,25.5324760377787,"Naturalized",1,0.99957025033887,0.999775659027871,0.999909557341291,"Harmful",0.000205408689001207,0.000339307002421241,0.000133898313420033,0,0,0.00135722800968496,0,0,0,0,0,0,0,0,0,0.00135722800968496,0,0,0,0.00082163475600483,0,0,0,0,0,0,0,0,0,0.00082163475600483,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"India",1,1,0.5,1,0,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"50.138","Tetramorium.bicarinatum.233","Tetramorium","Tetramorium.bicarinatum","Meta",-72.9624257651475,3.35052485907522,1,233,-2.35772772398765,4.29161120908367,-2.44310219267622,-2.55236909569963,7.57754050863406,7.69896705221183,"Meta",85307966989.2685,1996,"arboreal & ground",-1.44486424312551,2.58840641121766,"Meta_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Meta",-72.9624257651475,3.35052485907522,-72.9624257651475,3.35052485907522,"Naturalized",1,0.999993644589962,0.999996373380991,0.999998231213741,"Harmful",2.72879102847234e-06,4.58662377922359e-06,1.85783275075124e-06,0,0,1.83464951168943e-05,0,0,0,0,0,0,0,0,0,1.83464951168943e-05,0,0,0,1.09151641138894e-05,0,0,0,0,0,0,0,0,0,1.09151641138894e-05,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Colombia",1,1,0.5,1,0,3.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
"146.43","Tetramorium.bicarinatum.237","Tetramorium","Tetramorium.bicarinatum","Micronesia",138.135619598246,9.5202053282888,1,237,-2.50780653953552,2.56756937503815,-2.56657987833023,-2.64635497331619,8.22857689857483,9.17270088195801,"Micronesia",100444781.257547,2015,"arboreal & ground",-1.44486424312551,2.58840641121766,"Micronesia_Tetramorium.bicarinatum","Tetramorium.bicarinatum_Micronesia",138.135619598246,9.5202053282888,138.135619598246,9.5202053282888,"Naturalized",1,0.99999762816899,0.999998388033861,0.999999045682382,"Harmful",7.59864871247018e-07,1.41751339266527e-06,6.57648521418253e-07,0,0,5.67005357066108e-06,0,0,0,0,0,0,0,0,0,5.67005357066108e-06,0,0,0,3.03945948498807e-06,0,0,0,0,0,0,0,0,0,3.03945948498807e-06,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,"Micronesia",1,1,0.5,1,1,4.5,0,0,4,0,0,0,0,0,0,0,0,0,4,0
