"","X","genus","species","polygon_name","x","y","num","ID","temp_pca","water_pca","temp_pca_2C","temp_pca_4C","water_pca_2C","water_pca_4C","bentity2_name","area","date","sp.layer","mean_temp_pca_native","mean_water_pca_native","population","id","x.1","y.1","x.2","y.2","Status","dummy","current_status_projection","future_status_2C","future_status_4C","Harmful","proj_diff_2C","proj_diff_4C","warming_diff","Impact_4C.Animal.production","Impact_4C.Animals","Impact_4C.Competition","Impact_4C.Crops","Impact_4C.Diseases","Impact_4C.Ecosystems","Impact_4C.Forestry","Impact_4C.Health","Impact_4C.Hybridization","Impact_4C.Infrastructure","Impact_4C.Plants","Impact_4C.Social","Impact_4C.E.Total","Impact_4C.S.Total","Impact_2C.Animal.production","Impact_2C.Animals","Impact_2C.Competition","Impact_2C.Crops","Impact_2C.Diseases","Impact_2C.Ecosystems","Impact_2C.Forestry","Impact_2C.Health","Impact_2C.Hybridization","Impact_2C.Infrastructure","Impact_2C.Plants","Impact_2C.Social","Impact_2C.E.Total","Impact_2C.S.Total","Impact_current.Animal.production","Impact_current.Animals","Impact_current.Competition","Impact_current.Crops","Impact_current.Diseases","Impact_current.Ecosystems","Impact_current.Forestry","Impact_current.Health","Impact_current.Hybridization","Impact_current.Infrastructure","Impact_current.Plants","Impact_current.Social","Impact_current.E.Total","Impact_current.S.Total","Final_country","threat","IAS_list","Existing_mgmt","research","outreach","total_score"
"117","Hypoponera.punctatissima.179","Hypoponera","Hypoponera.punctatissima","Jordan",36.7868131378818,31.2528038762568,1,179,-1.32384442130863,-1.60998943467035,-1.39175007388794,-1.48267624856705,-1.3629625568781,-1.43194025992356,"Jordan",89205715063.6158,2020,"litter.soil",-2.00988471808636,1.41885597312131,"Jordan_Hypoponera.punctatissima","Hypoponera.punctatissima_Jordan",36.7868131378818,31.2528038762568,36.7868131378818,31.2528038762568,"Naturalized",1,0.999440965496878,0.999705371759368,0.99987505172543,"Harmful",0.00026440626249058,0.000434086228552344,0.000169679966061764,0,0,0,0,0,0,0,0.000868172457104688,0,0,0,0,0,0.00173634491420938,0,0,0,0,0,0,0,0.000528812524981159,0,0,0,0,0,0.00105762504996232,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Jordan",1,0,0,0,1,2
"162.9","Hypoponera.punctatissima.503","Hypoponera","Hypoponera.punctatissima","Kermadec Islands",-178.014796713504,-29.4484309688875,1,503,-1.97387651602427,0.815043727556864,-2.03045757611593,-2.10067661603292,3.58509254455566,3.74536188443502,"Kermadec Islands",48200458.613807,1967,"litter.soil",-2.00988471808636,1.41885597312131,"Kermadec Islands_Hypoponera.punctatissima","Hypoponera.punctatissima_Kermadec Islands",-178.014796713504,-29.4484309688875,-178.014796713504,-29.4484309688875,"Naturalized",1,0.999998662519133,0.999999215817455,0.999999595742679,"Harmful",5.53298322270024e-07,9.33223545440676e-07,3.79925223170652e-07,0,0,0,0,0,0,0,1.86644709088135e-06,0,0,0,0,0,3.7328941817627e-06,0,0,0,0,0,0,0,1.10659664454005e-06,0,0,0,0,0,2.2131932890801e-06,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"New Zealand",1,1,1,1,1,5
"127.1","Hypoponera.punctatissima.200","Hypoponera","Hypoponera.punctatissima","Lebanon",35.8912770349577,33.9240828588813,1,200,-1.22635537781915,1.74590059110595,-1.29571430791508,-1.38397855191798,2.5259277864711,1.97286280539616,"Lebanon",10236890800.0273,1996,"litter.soil",-2.00988471808636,1.41885597312131,"Lebanon_Hypoponera.punctatissima","Hypoponera.punctatissima_Lebanon",35.8912770349577,33.9240828588813,35.8912770349577,33.9240828588813,"Naturalized",1,0.999840345362677,0.999917018715747,0.999963917936519,"Harmful",7.66733530699337e-05,0.000123572573841324,4.68992207713903e-05,0,0,0,0,0,0,0,0.000247145147682648,0,0,0,0,0,0.000494290295365296,0,0,0,0,0,0,0,0.000153346706139867,0,0,0,0,0,0.000306693412279735,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Lebanon",0,0.5,0.5,0,0,1
"NA.40","Hypoponera.punctatissima.506","Hypoponera","Hypoponera.punctatissima","Lesser Antilles",-62.4617835780263,15.0627561995142,1,506,-2.34968950873927,0.686191208377836,-2.39032502111636,-2.4695204979495,2.4946107797729,2.0644053339468,"Lesser Antilles",7777213988.10502,2002,"litter.soil",-2.00988471808636,1.41885597312131,"Lesser Antilles_Hypoponera.punctatissima","Hypoponera.punctatissima_Lesser Antilles",-62.4617835780263,15.0627561995142,-62.4617835780263,15.0627561995142,"Naturalized",1,0.999999961287979,0.999999973617225,0.999999987503875,"Harmful",1.23292461795543e-08,2.6215895676529e-08,1.38866494969747e-08,0,0,0,0,0,0,0,5.24317913530581e-08,0,0,0,0,0,1.04863582706116e-07,0,0,0,0,0,0,0,2.46584923591087e-08,0,0,0,0,0,4.93169847182173e-08,0,0,0,0,0,0,0,2,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA
"130","Hypoponera.punctatissima.204","Hypoponera","Hypoponera.punctatissima","Libya",18.0232272864088,27.0444072720908,1,204,-1.50687403170736,-1.8208355125414,-1.59671267141053,-1.69885025506448,-1.7397110480377,-1.74231201867255,"Libya",1617735654206.3,1940,"litter.soil",-2.00988471808636,1.41885597312131,"Libya_Hypoponera.punctatissima","Hypoponera.punctatissima_Libya",18.0232272864088,27.0444072720908,18.0232272864088,27.0444072720908,"Naturalized",1,0.999902392813283,0.999958183762042,0.999984048786342,"Harmful",5.57909487592934e-05,8.16559730594246e-05,2.58650243001313e-05,0,0,0,0,0,0,0,0.000163311946118849,0,0,0,0,0,0.000326623892237698,0,0,0,0,0,0,0,0.000111581897518587,0,0,0,0,0,0.000223163795037173,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Libya",1,0,0,0,0,1
"120.3","Hypoponera.punctatissima.508","Hypoponera","Hypoponera.punctatissima","Line Islands",-159.075038625668,2.78030744416444,1,508,-2.50590271949768,1.39272935077548,-2.57987106323242,-2.67459565162659,6.3948992729187,9.08305949211121,"Line Islands",981178401.04652,2007,"litter.soil",-2.00988471808636,1.41885597312131,"Line Islands_Hypoponera.punctatissima","Hypoponera.punctatissima_Line Islands",-159.075038625668,2.78030744416444,-159.075038625668,2.78030744416444,"Naturalized",1,0.999999991119243,0.999999995580982,0.999999998192235,"Harmful",4.46173864521171e-09,7.07299185886967e-09,2.61125321365796e-09,0,0,0,0,0,0,0,1.41459837177393e-08,0,0,0,0,0,2.82919674354787e-08,0,0,0,0,0,0,0,8.92347729042342e-09,0,0,0,0,0,1.78469545808468e-08,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Kiribati",1,0.5,0.5,1,0,3
"242.146","Hypoponera.punctatissima.207","Hypoponera","Hypoponera.punctatissima","Louisiana",-92.0178093917341,31.0771501237909,1,207,-1.32296037782624,2.45636254615336,-1.35766342416756,-1.44225073313831,2.11727271602018,2.07326773977729,"Louisiana",119504575961.33,2013,"litter.soil",-2.00988471808636,1.41885597312131,"Louisiana_Hypoponera.punctatissima","Hypoponera.punctatissima_Louisiana",-92.0178093917341,31.0771501237909,-92.0178093917341,31.0771501237909,"Naturalized",1,0.998220687467636,0.998716918930479,0.999422010937426,"Harmful",0.000496231462843499,0.00120132346978985,0.000705092006946351,0,0,0,0,0,0,0,0.0024026469395797,0,0,0,0,0,0.0048052938791594,0,0,0,0,0,0,0,0.000992462925686999,0,0,0,0,0,0.001984925851374,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"United States",1,1,1,1,1,5
"133","Hypoponera.punctatissima.208","Hypoponera","Hypoponera.punctatissima","Luxembourg",6.0888884063306,49.7747722936616,0,208,-0.98339443606265,0.288203203852506,-1.03144473693472,-1.14178273525644,0.599653460243915,0.726031741087741,"Luxembourg",2602969887.67695,1953,"litter.soil",-2.00988471808636,1.41885597312131,"Luxembourg_Hypoponera.punctatissima","Hypoponera.punctatissima_Luxembourg",6.0888884063306,49.7747722936616,6.0888884063306,49.7747722936616,"Indoor",1,0.261598928394814,0.357950795022875,0.61227514622415,"Harmful",0.0963518666280617,0.350676217829336,0.254324351201275,0,0,0,0,0,0,0,0.701352435658672,0,0,0,0,0,1.40270487131734,0,0,0,0,0,0,0,0.192703733256123,0,0,0,0,0,0.385407466512247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luxembourg",0,0,0.5,0,0,0.5
"136.5","Hypoponera.punctatissima.211","Hypoponera","Hypoponera.punctatissima","Madagascar",46.7052436833576,-19.3740197083142,1,211,-2.00855436084937,2.95353374323892,-2.08688586267092,-2.18817485334742,5.62433012627996,5.61745235412726,"Madagascar",593087247231.258,1898,"litter.soil",-2.00988471808636,1.41885597312131,"Madagascar_Hypoponera.punctatissima","Hypoponera.punctatissima_Madagascar",46.7052436833576,-19.3740197083142,46.7052436833576,-19.3740197083142,"Naturalized",1,0.999999056545579,0.999999549477362,0.999999826766518,"Harmful",4.92931783724337e-07,7.70220939361188e-07,2.77289155636851e-07,0,0,0,0,0,0,0,1.54044187872238e-06,0,0,0,0,0,3.08088375744475e-06,0,0,0,0,0,0,0,9.85863567448675e-07,0,0,0,0,0,1.97172713489735e-06,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Madagascar",1,1,0.5,0,0,2.5
"180.6","Hypoponera.punctatissima.512","Hypoponera","Hypoponera.punctatissima","Madeira Islands",-16.9385927515364,32.7509966978526,1,512,-1.66028180387285,-0.279693529837661,-1.70073155562083,-1.77257682217492,0.455325470683682,0.0582104226160381,"Madeira Islands",817124623.292417,2006,"litter.soil",-2.00988471808636,1.41885597312131,"Madeira Islands_Hypoponera.punctatissima","Hypoponera.punctatissima_Madeira Islands",-16.9385927515364,32.7509966978526,-16.9385927515364,32.7509966978526,"Naturalized",1,0.999981047348531,0.99998706076918,0.999993431178415,"Harmful",6.01342064898702e-06,1.23838298833334e-05,6.3704092343464e-06,0,0,0,0,0,0,0,2.47676597666668e-05,0,0,0,0,0,4.95353195333337e-05,0,0,0,0,0,0,0,1.2026841297974e-05,0,0,0,0,0,2.40536825959481e-05,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Portugal",1,1,0.5,1,1,4.5
"141.2","Hypoponera.punctatissima.220","Hypoponera","Hypoponera.punctatissima","Malta",14.403663942643,35.9186507481997,1,220,-1.57851738021487,0.341895390124548,-1.64857845079331,-1.73559645244053,0.420555787427085,0.176643631642773,"Malta",332388766.054603,2012,"litter.soil",-2.00988471808636,1.41885597312131,"Malta_Hypoponera.punctatissima","Hypoponera.punctatissima_Malta",14.403663942643,35.9186507481997,14.403663942643,35.9186507481997,"Naturalized",1,0.999949751878539,0.999974057112789,0.999988586401369,"Harmful",2.43052342498995e-05,3.88345228297116e-05,1.45292885798121e-05,0,0,0,0,0,0,0,7.76690456594231e-05,0,0,0,0,0,0.000155338091318846,0,0,0,0,0,0,0,4.8610468499799e-05,0,0,0,0,0,9.7220936999598e-05,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Malta",0,1,0.5,1,0,2.5
"93.8","Hypoponera.punctatissima.513","Hypoponera","Hypoponera.punctatissima","Mariana Islands",145.185667765848,14.8353905943728,1,513,-2.4298975684426,2.22212363589894,-2.48547505031932,-2.56629170070995,7.19798941612244,7.83422247279774,"Mariana Islands",1149568923.11069,1912,"litter.soil",-2.00988471808636,1.41885597312131,"Mariana Islands_Hypoponera.punctatissima","Hypoponera.punctatissima_Mariana Islands",145.185667765848,14.8353905943728,145.185667765848,14.8353905943728,"Naturalized",1,0.999999981815183,0.999999989236563,0.999999994979323,"Harmful",7.42137995501935e-09,1.31641405554106e-08,5.74276060039125e-09,0,0,0,0,0,0,0,2.63282811108212e-08,0,0,0,0,0,5.26565622216424e-08,0,0,0,0,0,0,0,1.48427599100387e-08,0,0,0,0,0,2.96855198200774e-08,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Guam",NA,NA,NA,NA,NA,NA
"81.32","Hypoponera.punctatissima.514","Hypoponera","Hypoponera.punctatissima","Marquesas Islands",-139.561510751687,-9.38120609904548,1,514,-2.35087118049463,0.663899066140099,-2.40209096670151,-2.47965486347675,2.73441993072629,2.98689210911592,"Marquesas Islands",1120492977.17711,1933,"litter.soil",-2.00988471808636,1.41885597312131,"Marquesas Islands_Hypoponera.punctatissima","Hypoponera.punctatissima_Marquesas Islands",-139.561510751687,-9.38120609904548,-139.561510751687,-9.38120609904548,"Naturalized",1,0.999999961701615,0.999999976379969,0.999999988638868,"Harmful",1.46783543097939e-08,2.69372528727274e-08,1.22588985629335e-08,0,0,0,0,0,0,0,5.38745057454548e-08,0,0,0,0,0,1.0774901149091e-07,0,0,0,0,0,0,0,2.93567086195878e-08,0,0,0,0,0,5.87134172391757e-08,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Fr. Polynesia",NA,NA,NA,NA,NA,NA
"142.2","Hypoponera.punctatissima.225","Hypoponera","Hypoponera.punctatissima","Marshall Islands",168.795596976164,8.58163790540483,1,225,-2.52760044733683,2.05066923300425,-2.58741255601247,-2.66866393884023,6.58388686180115,6.95528586705526,"Marshall Islands",133192982.511111,2007,"litter.soil",-2.00988471808636,1.41885597312131,"Marshall Islands_Hypoponera.punctatissima","Hypoponera.punctatissima_Marshall Islands",168.795596976164,8.58163790540483,168.795596976164,8.58163790540483,"Naturalized",1,0.999999992763057,0.999999995884301,0.999999998088064,"Harmful",3.12124437407135e-09,5.32500732397523e-09,2.20376294990388e-09,0,0,0,0,0,0,0,1.06500146479505e-08,0,0,0,0,0,2.13000292959009e-08,0,0,0,0,0,0,0,6.2424887481427e-09,0,0,0,0,0,1.24849774962854e-08,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Marshall Is.",NA,NA,NA,NA,NA,NA
"83.28","Hypoponera.punctatissima.515","Hypoponera","Hypoponera.punctatissima","Mascarene Islands",56.5626577618211,-20.7413824960746,1,515,-1.87939603464052,1.15452306623282,-1.91999435112466,-1.99066183400466,4.27894652878874,4.39859093120525,"Mascarene Islands",4576449391.09951,2002,"litter.soil",-2.00988471808636,1.41885597312131,"Mascarene Islands_Hypoponera.punctatissima","Hypoponera.punctatissima_Mascarene Islands",56.5626577618211,-20.7413824960746,56.5626577618211,-20.7413824960746,"Naturalized",1,0.999996996690204,0.999997952482617,0.999998948931895,"Harmful",9.55792413104284e-07,1.95224169108332e-06,9.96449277979039e-07,0,0,0,0,0,0,0,3.90448338216665e-06,0,0,0,0,0,7.80896676433329e-06,0,0,0,0,0,0,0,1.91158482620857e-06,0,0,0,0,0,3.82316965241714e-06,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"France",1,0.5,0.5,1,1,4
"145.80","Hypoponera.punctatissima.234","Hypoponera","Hypoponera.punctatissima","Mexico",-99.6322098118973,19.358539606436,1,234,-1.69273252342349,1.91106611906124,-1.749178745145,-1.84268516926008,2.8098970039356,2.29347416987147,"Mexico",21602395210.0223,2017,"litter.soil",-2.00988471808636,1.41885597312131,"Mexico_Hypoponera.punctatissima","Hypoponera.punctatissima_Mexico",-99.6322098118973,19.358539606436,-99.6322098118973,19.358539606436,"Naturalized",1,0.999982267728245,0.99998959002988,0.999995692151827,"Harmful",7.32230163424941e-06,1.34244235813208e-05,6.10212194707138e-06,0,0,0,0,0,0,0,2.68488471626416e-05,0,0,0,0,0,5.36976943252832e-05,0,0,0,0,0,0,0,1.46446032684988e-05,0,0,0,0,0,2.92892065369976e-05,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Mexico",1,1,0.5,1,1,4.5
"242.147","Hypoponera.punctatissima.235","Hypoponera","Hypoponera.punctatissima","Michigan",-85.7358208920698,44.8800593547679,0,235,-0.484900030744787,0.702733574619654,-0.585466271412056,-0.782757924185394,0.464497946505264,0.518684368336515,"Michigan",250735412618.325,2014,"litter.soil",-2.00988471808636,1.41885597312131,"Michigan_Hypoponera.punctatissima","Hypoponera.punctatissima_Michigan",-85.7358208920698,44.8800593547679,-85.7358208920698,44.8800593547679,"Indoor",1,0.0771662456003868,0.177622566187359,0.581544264246572,"Harmful",0.100456320586972,0.504378018646185,0.403921698059213,0,0,0,0,0,0,0,1.00875603729237,0,0,0,0,0,2.01751207458474,0,0,0,0,0,0,0,0.200912641173944,0,0,0,0,0,0.401825282347888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"United States",1,1,1,1,1,5
"242.148","Hypoponera.punctatissima.242","Hypoponera","Hypoponera.punctatissima","Mississippi",-89.6710886001673,32.75809846914,1,242,-1.17846321925942,2.34761265181537,-1.21039740628832,-1.29161444506908,2.20085991330026,2.25835225151886,"Mississippi",123744582466.728,2013,"litter.soil",-2.00988471808636,1.41885597312131,"Mississippi_Hypoponera.punctatissima","Hypoponera.punctatissima_Mississippi",-89.6710886001673,32.75809846914,-89.6710886001673,32.75809846914,"Naturalized",1,0.997202633217871,0.997928912354702,0.999036502252821,"Harmful",0.000726279136830765,0.0018338690349502,0.00110758989811943,0,0,0,0,0,0,0,0.00366773806990039,0,0,0,0,0,0.00733547613980079,0,0,0,0,0,0,0,0.00145255827366153,0,0,0,0,0,0.00290511654732306,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"United States",1,1,1,1,1,5
"145.81","Hypoponera.punctatissima.249","Hypoponera","Hypoponera.punctatissima","Morelos",-99.0652842350593,18.756056000644,1,249,-2.05223672876553,2.59247466593373,-2.10419389179775,-2.19398448418598,3.17649239715265,2.61830340210272,"Morelos",5023845516.62679,2007,"litter.soil",-2.00988471808636,1.41885597312131,"Morelos_Hypoponera.punctatissima","Hypoponera.punctatissima_Morelos",-99.0652842350593,18.756056000644,-99.0652842350593,18.756056000644,"Naturalized",1,0.999999382161742,0.999999621598278,0.999999837823088,"Harmful",2.39436536153548e-07,4.55661345655223e-07,2.16224809501675e-07,0,0,0,0,0,0,0,9.11322691310446e-07,0,0,0,0,0,1.82264538262089e-06,0,0,0,0,0,0,0,4.78873072307096e-07,0,0,0,0,0,9.57746144614191e-07,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Mexico",1,1,0.5,1,1,4.5
"152.3","Hypoponera.punctatissima.250","Hypoponera","Hypoponera.punctatissima","Morocco",-6.31678860603936,31.8842436139462,1,250,-1.38733444594567,-1.1732312400098,-1.4681580888395,-1.56885425362623,-0.822447645821404,-1.08718403975952,"Morocco",403453056651.516,1921,"litter.soil",-2.00988471808636,1.41885597312131,"Morocco_Hypoponera.punctatissima","Hypoponera.punctatissima_Morocco",-6.31678860603936,31.8842436139462,-6.31678860603936,31.8842436139462,"Naturalized",1,0.999913051380484,0.999959443033685,0.999984317302075,"Harmful",4.63916532016384e-05,7.12659215916789e-05,2.48742683900405e-05,0,0,0,0,0,0,0,0.000142531843183358,0,0,0,0,0,0.000285063686366716,0,0,0,0,0,0,0,9.27833064032768e-05,0,0,0,0,0,0.000185566612806554,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Morocco",0,1,0,0,0,1
"160.4","Hypoponera.punctatissima.261","Hypoponera","Hypoponera.punctatissima","Netherlands",5.60749745247711,52.2533682095788,1,261,-1.06745634860629,0.0824816391346252,-1.11032114561493,-1.2180769774159,0.355916521389222,0.577104061797878,"Netherlands",35607343966.7376,1971,"litter.soil",-2.00988471808636,1.41885597312131,"Netherlands_Hypoponera.punctatissima","Hypoponera.punctatissima_Netherlands",5.60749745247711,52.2533682095788,5.60749745247711,52.2533682095788,"Naturalized",1,0.614620153658197,0.7050056235403,0.86853180597617,"Harmful",0.0903854698821027,0.253911652317973,0.16352618243587,0,0,0,0,0,0,0,0.507823304635946,0,0,0,0,0,1.01564660927189,0,0,0,0,0,0,0,0.180770939764205,0,0,0,0,0,0.361541879528411,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Netherlands",1,1,0.5,1,0,3.5
"161.9","Hypoponera.punctatissima.265","Hypoponera","Hypoponera.punctatissima","New Caledonia",165.460526643791,-21.3200289750906,1,265,-2.01184520472257,4.95706096341095,-2.06270613452318,-2.13651152348009,4.97767924696136,5.26960599195929,"New Caledonia",17066064385.0148,1987,"litter.soil",-2.00988471808636,1.41885597312131,"New Caledonia_Hypoponera.punctatissima","Hypoponera.punctatissima_New Caledonia",165.460526643791,-21.3200289750906,165.460526643791,-21.3200289750906,"Naturalized",1,0.999999085024228,0.999999433786343,0.999999717821402,"Harmful",3.48762114854573e-07,6.32797174437982e-07,2.8403505958341e-07,0,0,0,0,0,0,0,1.26559434887596e-06,0,0,0,0,0,2.53118869775193e-06,0,0,0,0,0,0,0,6.97524229709146e-07,0,0,0,0,0,1.39504845941829e-06,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"New Caledonia",NA,NA,NA,NA,NA,NA
"174.13","Hypoponera.punctatissima.266","Hypoponera","Hypoponera.punctatissima","New Guinea",140.89298046053,-5.37604968365323,1,266,-2.28693094988619,2.36092377625857,-2.34971028061606,-2.44614893931354,7.40770732673247,7.9057586710454,"New Guinea",801827580988.959,2011,"litter.soil",-2.00988471808636,1.41885597312131,"New Guinea_Hypoponera.punctatissima","Hypoponera.punctatissima_New Guinea",140.89298046053,-5.37604968365323,140.89298046053,-5.37604968365323,"Naturalized",1,0.999999930098,0.999999961343877,0.999999984439979,"Harmful",3.12458768858548e-08,5.43419784726495e-08,2.30961015867948e-08,0,0,0,0,0,0,0,1.08683956945299e-07,0,0,0,0,0,2.17367913890598e-07,0,0,0,0,0,0,0,6.24917537717096e-08,0,0,0,0,0,1.24983507543419e-07,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Papua New Guinea",0,0,0,0,0,0
"242.149","Hypoponera.punctatissima.269","Hypoponera","Hypoponera.punctatissima","New Mexico",-106.107724872728,34.4229781758658,1,269,-0.899439780841169,-1.15362831712677,-0.94363186055279,-1.05519212454916,-0.257310519300538,-0.26824892654379,"New Mexico",315097359341.848,2002,"litter.soil",-2.00988471808636,1.41885597312131,"New Mexico_Hypoponera.punctatissima","Hypoponera.punctatissima_New Mexico",-106.107724872728,34.4229781758658,-106.107724872728,34.4229781758658,"Naturalized",1,0.99265200961743,0.995145351546043,0.998300365061437,"Harmful",0.00249334192861284,0.00564835544400666,0.00315501351539382,0,0,0,0,0,0,0,0.0112967108880133,0,0,0,0,0,0.0225934217760266,0,0,0,0,0,0,0,0.00498668385722567,0,0,0,0,0,0.00997336771445134,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"United States",1,1,1,1,1,5
"242.150","Hypoponera.punctatissima.271","Hypoponera","Hypoponera.punctatissima","New York",-75.6939092097976,42.9931161875753,1,271,-0.463370062876815,0.591606036445418,-0.567814187816735,-0.748981972291733,0.887295394874998,1.04422834728053,"New York",136998277009.132,1996,"litter.soil",-2.00988471808636,1.41885597312131,"New York_Hypoponera.punctatissima","Hypoponera.punctatissima_New York",-75.6939092097976,42.9931161875753,-75.6939092097976,42.9931161875753,"Naturalized",1,0.543070327725132,0.761014524530909,0.946229417581994,"Harmful",0.217944196805776,0.403159089856862,0.185214893051086,0,0,0,0,0,0,0,0.806318179713725,0,0,0,0,0,1.61263635942745,0,0,0,0,0,0,0,0.435888393611553,0,0,0,0,0,0.871776787223106,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"United States",1,1,1,1,1,5
"162.10","Hypoponera.punctatissima.272","Hypoponera","Hypoponera.punctatissima","New Zealand",172.645969738183,-41.8343276097385,1,272,-1.25721507556336,1.28991873986745,-1.31792056706145,-1.40544586314808,3.05095401528021,3.1690392599543,"New Zealand",268475548009.337,2003,"litter.soil",-2.00988471808636,1.41885597312131,"New Zealand_Hypoponera.punctatissima","Hypoponera.punctatissima_New Zealand",172.645969738183,-41.8343276097385,172.645969738183,-41.8343276097385,"Naturalized",1,0.999871419332196,0.999927485082854,0.999968248508398,"Harmful",5.60657506579743e-05,9.682917620224e-05,4.07634255442657e-05,0,0,0,0,0,0,0,0.00019365835240448,0,0,0,0,0,0.00038731670480896,0,0,0,0,0,0,0,0.000112131501315949,0,0,0,0,0,0.000224263002631897,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"New Zealand",1,1,1,1,1,5
"166.3","Hypoponera.punctatissima.278","Hypoponera","Hypoponera.punctatissima","Niue",-169.867251324566,-19.0517266817235,1,278,-2.26644264567982,1.78085141832178,-2.29587260159579,-2.35834351452914,5.92166562513872,6.23244376616044,"Niue",227100573.994844,2001,"litter.soil",-2.00988471808636,1.41885597312131,"Niue_Hypoponera.punctatissima","Hypoponera.punctatissima_Niue",-169.867251324566,-19.0517266817235,-169.867251324566,-19.0517266817235,"Naturalized",1,0.999999914996754,0.999999935608165,0.999999964287242,"Harmful",2.06114112444311e-08,4.92904874693778e-08,2.86790762249467e-08,0,0,0,0,0,0,0,9.85809749387556e-08,0,0,0,0,0,1.97161949877511e-07,0,0,0,0,0,0,0,4.12228224888622e-08,0,0,0,0,0,8.24456449777244e-08,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Niue",1,0.5,0.5,1,0,3
"167.2","Hypoponera.punctatissima.280","Hypoponera","Hypoponera.punctatissima","Norfolk Island",167.953296169704,-29.0363785299627,1,280,-1.82923563321431,0.159469763437907,-1.87933985392253,-1.95159065723419,1.99749445915222,1.91181095441182,"Norfolk Island",41571266.6869345,1927,"litter.soil",-2.00988471808636,1.41885597312131,"Norfolk Island_Hypoponera.punctatissima","Hypoponera.punctatissima_Norfolk Island",167.953296169704,-29.0363785299627,167.953296169704,-29.0363785299627,"Naturalized",1,0.999994830526078,0.999996778049955,0.999998370577033,"Harmful",1.94752387672192e-06,3.54005095493104e-06,1.59252707820912e-06,0,0,0,0,0,0,0,7.08010190986208e-06,0,0,0,0,0,1.41602038197242e-05,0,0,0,0,0,0,0,3.89504775344385e-06,0,0,0,0,0,7.7900955068877e-06,0,0,0,0,0,0,0,2,0,0,0,0,0,4,"Norfolk Island",NA,NA,NA,NA,NA,NA
"242.151","Hypoponera.punctatissima.281","Hypoponera","Hypoponera.punctatissima","North Carolina",-79.3856594285846,35.5488728759045,0,281,-1.05155554777837,1.21316660088626,-1.08092229613524,-1.1672550320069,1.65176383346409,1.69520599688111,"North Carolina",128037238422.444,2014,"litter.soil",-2.00988471808636,1.41885597312131,"North Carolina_Hypoponera.punctatissima","Hypoponera.punctatissima_North Carolina",-79.3856594285846,35.5488728759045,-79.3856594285846,35.5488728759045,"Indoor",1,0.903186254044904,0.924856988963609,0.965272759361015,"Harmful",0.0216707349187052,0.0620865053161104,0.0404157703974052,0,0,0,0,0,0,0,0.124173010632221,0,0,0,0,0,0.248346021264441,0,0,0,0,0,0,0,0.0433414698374104,0,0,0,0,0,0.0866829396748208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"United States",1,1,1,1,1,5
"168.6","Hypoponera.punctatissima.287","Hypoponera","Hypoponera.punctatissima","Norway",14.0682815279173,64.4307918881631,0,287,-0.503441302252686,-0.0579411588605862,-0.576064507183491,-0.754606483855487,1.60397717821851,1.97562638306559,"Norway",318961603728.336,1944,"litter.soil",-2.00988471808636,1.41885597312131,"Norway_Hypoponera.punctatissima","Hypoponera.punctatissima_Norway",14.0682815279173,64.4307918881631,14.0682815279173,64.4307918881631,"Indoor",1,0.00827997473271681,0.016297296470578,0.0819913631181411,"Harmful",0.00801732173786121,0.0737113883854243,0.0656940666475631,0,0,0,0,0,0,0,0.147422776770849,0,0,0,0,0,0.294845553541697,0,0,0,0,0,0,0,0.0160346434757224,0,0,0,0,0,0.0320692869514449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Norway",1,1,1,1,0,4
